sensor,value,datetime
HUM,100.0,2019-01-21 21:27:11.424000+00:00
HUM,100.0,2019-01-21 22:27:11.487000+00:00
HUM,100.0,2019-01-21 23:27:11.751000+00:00
HUM,100.0,2019-01-22 00:27:11.774000+00:00
HUM,100.0,2019-01-22 01:27:11.778000+00:00
HUM,97.33,2019-01-22 02:27:12.093000+00:00
HUM,53.91,2019-01-22 03:27:12.076000+00:00
HUM,38.78,2019-01-22 04:27:12.094000+00:00
HUM,33.74,2019-01-22 05:27:12.128000+00:00
HUM,29.33,2019-01-22 06:27:12.388000+00:00
HUM,26.32,2019-01-22 07:27:12.546000+00:00
HUM,26.05,2019-01-22 08:27:12.436000+00:00
HUM,19.56,2019-01-22 09:27:12.736000+00:00
HUM,21.56,2019-01-22 10:27:12.756000+00:00
HUM,33.48,2019-01-22 11:27:12.734000+00:00
HUM,50.93,2019-01-22 12:27:13.059000+00:00
HUM,80.47,2019-01-22 13:27:13.044000+00:00
HUM,95.67,2019-01-22 14:27:13.066000+00:00
HUM,100.0,2019-01-22 15:27:13.366000+00:00
HUM,100.0,2019-01-22 16:27:13.146000+00:00
HUM,100.0,2019-01-22 17:27:13.370000+00:00
HUM,100.0,2019-01-22 18:27:13.367000+00:00
HUM,100.0,2019-01-22 19:27:13.394000+00:00
HUM,100.0,2019-01-22 20:27:13.680000+00:00
HUM,100.0,2019-01-22 21:27:13.679000+00:00
HUM,100.0,2019-01-22 22:27:13.680000+00:00
HUM,100.0,2019-01-22 23:27:13.997000+00:00
HUM,100.0,2019-01-23 00:27:13.794000+00:00
HUM,100.0,2019-01-23 01:27:14.005000+00:00
HUM,100.0,2019-01-23 02:27:14.002000+00:00
HUM,72.47,2019-01-23 03:27:14.067000+00:00
HUM,53.26,2019-01-23 04:27:14.322000+00:00
HUM,40.31,2019-01-23 05:27:14.390000+00:00
HUM,35.95,2019-01-23 06:27:14.367000+00:00
HUM,24.4,2019-01-23 07:27:14.624000+00:00
HUM,16.86,2019-01-23 08:27:14.659000+00:00
HUM,19.14,2019-01-23 09:27:14.664000+00:00
HUM,18.75,2019-01-23 10:27:14.973000+00:00
HUM,25.11,2019-01-23 11:27:15.036000+00:00
HUM,43.73,2019-01-23 12:27:15.043000+00:00
HUM,60.37,2019-01-23 13:27:15.060000+00:00
HUM,79.19,2019-01-23 14:27:15.353000+00:00
HUM,100.0,2019-01-23 15:27:15.378000+00:00
HUM,100.0,2019-01-23 16:27:15.288000+00:00
HUM,100.0,2019-01-23 17:27:15.598000+00:00
HUM,100.0,2019-01-23 18:27:15.666000+00:00
HUM,100.0,2019-01-23 19:27:15.606000+00:00
HUM,100.0,2019-01-23 20:27:15.604000+00:00
HUM,100.0,2019-01-23 21:27:15.983000+00:00
HUM,100.0,2019-01-23 22:27:15.923000+00:00
HUM,100.0,2019-01-23 23:27:15.918000+00:00
HUM,100.0,2019-01-24 00:27:15.966000+00:00
HUM,100.0,2019-01-24 01:27:16.244000+00:00
HUM,100.0,2019-01-24 02:27:18.492000+00:00
HUM,93.86,2019-01-24 03:27:16.267000+00:00
HUM,53.82,2019-01-24 04:27:16.288000+00:00
HUM,39.18,2019-01-24 05:27:16.369000+00:00
HUM,31.69,2019-01-24 06:27:16.577000+00:00
HUM,31.34,2019-01-24 07:27:16.651000+00:00
HUM,29.01,2019-01-24 08:27:16.647000+00:00
HUM,25.54,2019-01-24 09:27:16.934000+00:00
HUM,25.2,2019-01-24 10:27:16.888000+00:00
HUM,31.61,2019-01-24 11:27:20.410000+00:00
HUM,52.85,2019-01-24 12:27:17.211000+00:00
HUM,76.19,2019-01-24 13:27:17.191000+00:00
HUM,79.63,2019-01-24 14:27:17.271000+00:00
HUM,85.63,2019-01-24 15:27:17.228000+00:00
HUM,78.75,2019-01-24 16:27:17.547000+00:00
HUM,93.18,2019-01-24 17:27:17.568000+00:00
HUM,100.0,2019-01-24 18:27:17.530000+00:00
HUM,100.0,2019-01-24 19:27:17.543000+00:00
HUM,100.0,2019-01-24 20:27:17.838000+00:00
HUM,100.0,2019-01-24 21:27:17.846000+00:00
HUM,100.0,2019-01-24 22:27:17.829000+00:00
HUM,100.0,2019-01-24 23:27:17.848000+00:00
HUM,100.0,2019-01-25 00:27:18.161000+00:00
HUM,100.0,2019-01-25 01:27:18.162000+00:00
HUM,100.0,2019-01-25 02:27:18.157000+00:00
HUM,87.63,2019-01-25 03:27:18.183000+00:00
HUM,69.45,2019-01-25 04:27:18.224000+00:00
HUM,51.58,2019-01-25 05:27:18.476000+00:00
HUM,50.84,2019-01-25 06:27:18.566000+00:00
HUM,51.51,2019-01-25 07:27:18.488000+00:00
HUM,68.4,2019-01-25 08:27:18.521000+00:00
HUM,64.39,2019-01-25 09:27:18.844000+00:00
HUM,100.0,2019-01-25 10:27:18.816000+00:00
HUM,89.97,2019-01-25 11:27:18.812000+00:00
HUM,89.37,2019-01-25 12:27:19.110000+00:00
HUM,100.0,2019-01-25 13:27:19.115000+00:00
HUM,100.0,2019-01-25 14:27:19.143000+00:00
HUM,100.0,2019-01-25 15:27:19.166000+00:00
HUM,100.0,2019-01-25 16:27:19.444000+00:00
HUM,100.0,2019-01-25 17:27:19.456000+00:00
HUM,100.0,2019-01-25 18:27:19.463000+00:00
HUM,100.0,2019-01-25 19:27:19.440000+00:00
HUM,100.0,2019-01-25 20:27:19.468000+00:00
HUM,100.0,2019-01-25 21:27:19.767000+00:00
HUM,100.0,2019-01-25 22:27:19.770000+00:00
HUM,100.0,2019-01-25 23:27:19.168000+00:00
HUM,100.0,2019-01-26 00:27:19.504000+00:00
HUM,100.0,2019-01-26 01:27:19.442000+00:00
HUM,100.0,2019-01-26 02:27:19.452000+00:00
HUM,100.0,2019-01-26 03:27:19.458000+00:00
HUM,100.0,2019-01-26 04:27:19.528000+00:00
HUM,100.0,2019-01-26 05:27:19.770000+00:00
HUM,100.0,2019-01-26 06:27:19.782000+00:00
HUM,100.0,2019-01-26 07:27:19.768000+00:00
HUM,100.0,2019-01-26 08:27:20.167000+00:00
HUM,100.0,2019-01-26 09:27:20.105000+00:00
HUM,100.0,2019-01-26 10:27:20.112000+00:00
HUM,100.0,2019-01-26 11:27:20.082000+00:00
HUM,100.0,2019-01-26 12:27:20.400000+00:00
HUM,100.0,2019-01-26 13:27:20.403000+00:00
HUM,100.0,2019-01-26 14:27:20.409000+00:00
HUM,100.0,2019-01-26 15:27:20.435000+00:00
HUM,100.0,2019-01-26 16:27:20.395000+00:00
HUM,100.0,2019-01-26 17:27:20.731000+00:00
HUM,100.0,2019-01-26 18:27:20.709000+00:00
HUM,100.0,2019-01-26 19:27:20.772000+00:00
HUM,100.0,2019-01-26 20:27:20.718000+00:00
HUM,100.0,2019-01-26 21:27:20.707000+00:00
HUM,100.0,2019-01-26 22:27:21.039000+00:00
HUM,100.0,2019-01-26 23:27:21.025000+00:00
HUM,100.0,2019-01-27 00:27:21.047000+00:00
HUM,100.0,2019-01-27 01:27:21.029000+00:00
HUM,100.0,2019-01-27 02:27:21.384000+00:00
HUM,100.0,2019-01-27 03:27:21.374000+00:00
HUM,100.0,2019-01-27 04:27:21.366000+00:00
HUM,100.0,2019-01-27 05:27:21.379000+00:00
HUM,100.0,2019-01-27 06:27:21.375000+00:00
HUM,100.0,2019-01-27 07:27:21.702000+00:00
HUM,100.0,2019-01-27 08:27:21.705000+00:00
HUM,100.0,2019-01-27 09:27:21.680000+00:00
HUM,100.0,2019-01-27 10:27:21.704000+00:00
HUM,100.0,2019-01-27 11:27:21.686000+00:00
HUM,100.0,2019-01-27 12:27:22.002000+00:00
HUM,100.0,2019-01-27 13:27:22.093000+00:00
HUM,100.0,2019-01-27 14:27:22.051000+00:00
HUM,100.0,2019-01-27 15:27:22.013000+00:00
HUM,100.0,2019-01-27 16:27:22.353000+00:00
HUM,100.0,2019-01-27 17:27:22.323000+00:00
HUM,100.0,2019-01-27 18:27:22.347000+00:00
HUM,100.0,2019-01-27 19:27:22.312000+00:00
HUM,100.0,2019-01-27 20:27:22.645000+00:00
HUM,100.0,2019-01-27 21:27:22.646000+00:00
HUM,100.0,2019-01-27 22:27:22.642000+00:00
HUM,100.0,2019-01-27 23:27:22.647000+00:00
HUM,100.0,2019-01-28 00:27:22.630000+00:00
HUM,100.0,2019-01-28 01:27:22.981000+00:00
HUM,100.0,2019-01-28 02:27:22.964000+00:00
HUM,100.0,2019-01-28 03:27:22.833000+00:00
HUM,100.0,2019-01-28 04:27:22.992000+00:00
HUM,91.74,2019-01-28 05:27:23.336000+00:00
HUM,83.96,2019-01-28 06:27:23.304000+00:00
HUM,72.19,2019-01-28 07:27:23.371000+00:00
HUM,72.57,2019-01-28 08:27:23.360000+00:00
HUM,63.51,2019-01-28 09:27:23.636000+00:00
HUM,46.56,2019-01-28 10:27:23.638000+00:00
HUM,57.32,2019-01-28 11:27:23.669000+00:00
HUM,100.0,2019-01-28 12:27:23.668000+00:00
HUM,100.0,2019-01-28 13:27:23.656000+00:00
HUM,100.0,2019-01-28 14:27:26.270000+00:00
HUM,100.0,2019-01-28 15:27:21.055000+00:00
HUM,100.0,2019-01-28 16:27:23.934000+00:00
HUM,100.0,2019-01-28 17:27:23.976000+00:00
HUM,100.0,2019-01-28 18:27:24.220000+00:00
HUM,100.0,2019-01-28 19:27:24.249000+00:00
HUM,100.0,2019-01-28 20:27:24.244000+00:00
HUM,100.0,2019-01-28 21:27:24.547000+00:00
HUM,100.0,2019-01-28 22:27:24.613000+00:00
HUM,100.0,2019-01-28 23:27:24.549000+00:00
HUM,100.0,2019-01-29 00:27:24.554000+00:00
HUM,100.0,2019-01-29 01:27:25.844000+00:00
HUM,100.0,2019-01-29 02:27:24.898000+00:00
HUM,62.76,2019-01-29 03:27:24.874000+00:00
HUM,49.89,2019-01-29 04:27:25.206000+00:00
HUM,43.28,2019-01-29 05:27:25.191000+00:00
HUM,37.09,2019-01-29 06:27:25.233000+00:00
HUM,28.51,2019-01-29 07:27:25.198000+00:00
HUM,30.83,2019-01-29 08:27:25.525000+00:00
HUM,30.37,2019-01-29 09:27:25.350000+00:00
HUM,28.46,2019-01-29 10:27:25.573000+00:00
HUM,30.61,2019-01-29 11:27:25.573000+00:00
HUM,68.53,2019-01-29 12:27:25.846000+00:00
HUM,100.0,2019-01-29 13:27:25.847000+00:00
HUM,100.0,2019-01-29 14:27:25.866000+00:00
HUM,100.0,2019-01-29 15:27:25.867000+00:00
HUM,100.0,2019-01-29 16:27:26.149000+00:00
HUM,100.0,2019-01-29 17:27:26.227000+00:00
HUM,100.0,2019-01-29 18:27:26.266000+00:00
HUM,100.0,2019-01-29 19:27:26.167000+00:00
HUM,100.0,2019-01-29 20:27:26.482000+00:00
HUM,100.0,2019-01-29 21:27:26.492000+00:00
HUM,100.0,2019-01-29 22:27:26.476000+00:00
HUM,100.0,2019-01-29 23:27:26.868000+00:00
HUM,100.0,2019-01-30 00:27:26.846000+00:00
HUM,100.0,2019-01-30 01:27:26.807000+00:00
HUM,100.0,2019-01-30 02:27:27.170000+00:00
HUM,100.0,2019-01-30 03:27:27.152000+00:00
HUM,36.41,2019-01-30 04:27:27.177000+00:00
HUM,27.99,2019-01-30 05:27:27.173000+00:00
HUM,28.0,2019-01-30 06:27:27.447000+00:00
HUM,26.47,2019-01-30 07:27:27.453000+00:00
HUM,23.46,2019-01-30 08:27:27.466000+00:00
HUM,23.95,2019-01-30 09:27:27.834000+00:00
HUM,21.31,2019-01-30 10:27:27.871000+00:00
HUM,24.87,2019-01-30 11:27:27.827000+00:00
HUM,52.15,2019-01-30 12:27:27.843000+00:00
HUM,77.6,2019-01-30 13:27:27.866000+00:00
HUM,98.84,2019-01-30 14:27:28.105000+00:00
HUM,100.0,2019-01-30 15:27:28.084000+00:00
HUM,100.0,2019-01-30 16:27:28.071000+00:00
HUM,100.0,2019-01-30 17:27:28.402000+00:00
HUM,100.0,2019-01-30 18:27:28.447000+00:00
HUM,100.0,2019-01-30 19:27:28.432000+00:00
HUM,100.0,2019-01-30 20:27:28.784000+00:00
HUM,100.0,2019-01-30 21:27:28.768000+00:00
HUM,100.0,2019-01-30 22:27:28.746000+00:00
HUM,100.0,2019-01-30 23:27:28.716000+00:00
HUM,100.0,2019-01-31 00:27:29.034000+00:00
HUM,100.0,2019-01-31 01:27:29.054000+00:00
HUM,100.0,2019-01-31 02:27:29.365000+00:00
HUM,82.75,2019-01-31 03:27:29.397000+00:00
HUM,32.98,2019-01-31 04:27:29.397000+00:00
HUM,29.42,2019-01-31 05:27:29.466000+00:00
HUM,26.51,2019-01-31 06:27:29.712000+00:00
HUM,23.83,2019-01-31 07:27:29.678000+00:00
HUM,24.34,2019-01-31 08:27:29.770000+00:00
HUM,25.97,2019-01-31 09:27:29.711000+00:00
HUM,23.14,2019-01-31 10:27:30.015000+00:00
HUM,28.72,2019-01-31 11:27:30.067000+00:00
HUM,48.78,2019-01-31 12:27:29.998000+00:00
HUM,95.33,2019-01-31 13:27:30.006000+00:00
HUM,70.07,2019-01-31 14:27:30.336000+00:00
HUM,70.75,2019-01-31 15:27:30.345000+00:00
HUM,83.38,2019-01-31 16:27:30.374000+00:00
HUM,100.0,2019-01-31 17:27:30.347000+00:00
HUM,94.52,2019-01-31 18:27:32.861000+00:00
HUM,100.0,2019-01-31 19:27:30.645000+00:00
HUM,100.0,2019-01-31 20:27:30.642000+00:00
HUM,100.0,2019-01-31 21:27:30.644000+00:00
HUM,100.0,2019-01-31 22:27:30.974000+00:00
HUM,100.0,2019-01-31 23:27:30.955000+00:00
HUM,100.0,2019-02-01 00:27:30.972000+00:00
HUM,100.0,2019-02-01 01:27:31.280000+00:00
HUM,100.0,2019-02-01 02:27:31.366000+00:00
HUM,72.6,2019-02-01 03:27:31.346000+00:00
HUM,38.25,2019-02-01 04:27:31.615000+00:00
HUM,29.86,2019-02-01 05:27:31.646000+00:00
HUM,21.23,2019-02-01 06:27:31.632000+00:00
HUM,23.49,2019-02-01 07:27:31.969000+00:00
HUM,22.92,2019-02-01 08:27:31.968000+00:00
HUM,24.03,2019-02-01 09:27:31.928000+00:00
HUM,21.71,2019-02-01 10:27:31.927000+00:00
HUM,23.41,2019-02-01 11:27:32.262000+00:00
HUM,49.41,2019-02-01 12:27:32.278000+00:00
HUM,76.8,2019-02-01 13:27:32.258000+00:00
HUM,95.83,2019-02-01 14:27:32.581000+00:00
HUM,100.0,2019-02-01 15:27:32.559000+00:00
HUM,100.0,2019-02-01 16:27:32.557000+00:00
HUM,100.0,2019-02-01 17:27:32.547000+00:00
HUM,100.0,2019-02-01 18:27:32.619000+00:00
HUM,100.0,2019-02-01 19:27:32.966000+00:00
HUM,100.0,2019-02-01 20:27:32.876000+00:00
HUM,100.0,2019-02-01 21:27:32.934000+00:00
HUM,100.0,2019-02-01 22:27:33.194000+00:00
HUM,100.0,2019-02-01 23:27:33.197000+00:00
HUM,100.0,2019-02-02 00:27:33.202000+00:00
HUM,100.0,2019-02-02 01:27:33.266000+00:00
HUM,100.0,2019-02-02 02:27:33.567000+00:00
HUM,72.16,2019-02-02 03:27:33.549000+00:00
HUM,42.22,2019-02-02 04:27:33.545000+00:00
HUM,33.69,2019-02-02 05:27:33.870000+00:00
HUM,24.55,2019-02-02 06:27:33.870000+00:00
HUM,25.25,2019-02-02 07:27:33.866000+00:00
HUM,20.7,2019-02-02 08:27:34.248000+00:00
HUM,17.31,2019-02-02 09:27:34.180000+00:00
HUM,13.75,2019-02-02 10:27:34.169000+00:00
HUM,17.45,2019-02-02 11:27:34.175000+00:00
HUM,40.85,2019-02-02 12:27:34.494000+00:00
HUM,71.01,2019-02-02 13:27:34.480000+00:00
HUM,84.54,2019-02-02 14:27:34.567000+00:00
HUM,100.0,2019-02-02 15:27:34.497000+00:00
HUM,100.0,2019-02-02 16:27:34.532000+00:00
HUM,100.0,2019-02-02 17:27:34.588000+00:00
HUM,100.0,2019-02-02 18:27:34.867000+00:00
HUM,100.0,2019-02-02 19:27:34.803000+00:00
HUM,100.0,2019-02-02 20:27:34.869000+00:00
HUM,100.0,2019-02-02 21:27:35.113000+00:00
HUM,100.0,2019-02-02 22:27:38.513000+00:00
HUM,100.0,2019-02-02 23:27:35.178000+00:00
HUM,100.0,2019-02-03 00:27:35.437000+00:00
HUM,100.0,2019-02-03 01:27:35.441000+00:00
HUM,100.0,2019-02-03 02:27:35.466000+00:00
HUM,64.38,2019-02-03 03:27:35.785000+00:00
HUM,38.32,2019-02-03 04:27:35.775000+00:00
HUM,23.01,2019-02-03 05:27:35.841000+00:00
HUM,19.84,2019-02-03 06:27:35.781000+00:00
HUM,18.45,2019-02-03 07:27:36.112000+00:00
HUM,15.61,2019-02-03 08:27:36.086000+00:00
HUM,15.29,2019-02-03 09:27:36.097000+00:00
HUM,13.55,2019-02-03 10:27:36.459000+00:00
HUM,16.87,2019-02-03 11:27:36.469000+00:00
HUM,39.69,2019-02-03 12:27:36.402000+00:00
HUM,52.63,2019-02-03 13:27:36.411000+00:00
HUM,85.08,2019-02-03 14:27:36.770000+00:00
HUM,100.0,2019-02-03 15:27:36.712000+00:00
HUM,88.55,2019-02-03 16:27:36.729000+00:00
HUM,100.0,2019-02-03 17:27:36.740000+00:00
HUM,100.0,2019-02-03 18:27:37.066000+00:00
HUM,100.0,2019-02-03 19:27:37.035000+00:00
HUM,100.0,2019-02-03 20:27:37.024000+00:00
HUM,100.0,2019-02-03 21:27:37.094000+00:00
HUM,100.0,2019-02-03 22:27:37.357000+00:00
HUM,100.0,2019-02-03 23:27:38.369000+00:00
HUM,100.0,2019-02-04 00:27:37.378000+00:00
HUM,100.0,2019-02-04 01:27:37.683000+00:00
HUM,100.0,2019-02-04 02:27:37.769000+00:00
HUM,62.42,2019-02-04 03:27:37.717000+00:00
HUM,29.89,2019-02-04 04:27:37.688000+00:00
HUM,23.55,2019-02-04 05:27:37.769000+00:00
HUM,21.84,2019-02-04 06:27:38.032000+00:00
HUM,15.71,2019-02-04 07:27:38.061000+00:00
HUM,12.1,2019-02-04 08:27:38.340000+00:00
HUM,15.15,2019-02-04 09:27:38.366000+00:00
HUM,13.74,2019-02-04 10:27:38.399000+00:00
HUM,18.58,2019-02-04 11:27:38.359000+00:00
HUM,37.37,2019-02-04 12:27:38.472000+00:00
HUM,52.99,2019-02-04 13:27:38.715000+00:00
HUM,82.11,2019-02-04 14:27:38.666000+00:00
HUM,84.27,2019-02-04 15:27:38.973000+00:00
HUM,100.0,2019-02-04 16:27:38.977000+00:00
HUM,100.0,2019-02-04 17:27:38.966000+00:00
HUM,100.0,2019-02-04 18:27:38.962000+00:00
HUM,100.0,2019-02-04 19:27:38.990000+00:00
HUM,100.0,2019-02-04 20:27:39.272000+00:00
HUM,100.0,2019-02-04 21:27:39.275000+00:00
HUM,100.0,2019-02-04 22:27:39.366000+00:00
HUM,100.0,2019-02-04 23:27:39.596000+00:00
HUM,100.0,2019-02-05 00:27:39.596000+00:00
HUM,100.0,2019-02-05 01:27:39.657000+00:00
HUM,100.0,2019-02-05 02:27:39.624000+00:00
HUM,57.94,2019-02-05 03:27:39.949000+00:00
HUM,29.19,2019-02-05 04:27:39.906000+00:00
HUM,23.49,2019-02-05 05:27:39.968000+00:00
HUM,19.58,2019-02-05 06:27:40.269000+00:00
HUM,18.14,2019-02-05 07:27:40.269000+00:00
HUM,15.1,2019-02-05 08:27:40.293000+00:00
HUM,15.17,2019-02-05 09:27:40.623000+00:00
HUM,19.39,2019-02-05 10:27:40.552000+00:00
HUM,25.33,2019-02-05 11:27:40.567000+00:00
HUM,53.01,2019-02-05 12:27:40.669000+00:00
HUM,69.54,2019-02-05 13:27:40.917000+00:00
HUM,92.9,2019-02-05 14:27:40.960000+00:00
HUM,100.0,2019-02-05 15:27:40.968000+00:00
HUM,100.0,2019-02-05 16:27:40.969000+00:00
HUM,100.0,2019-02-05 17:27:41.235000+00:00
HUM,100.0,2019-02-05 18:27:41.195000+00:00
HUM,100.0,2019-02-05 19:27:41.217000+00:00
HUM,100.0,2019-02-05 20:27:41.185000+00:00
HUM,100.0,2019-02-05 21:27:41.509000+00:00
HUM,100.0,2019-02-05 22:27:41.509000+00:00
HUM,100.0,2019-02-05 23:27:41.534000+00:00
HUM,100.0,2019-02-06 00:27:41.570000+00:00
HUM,100.0,2019-02-06 01:27:41.850000+00:00
HUM,100.0,2019-02-06 02:27:41.872000+00:00
HUM,74.08,2019-02-06 03:27:41.824000+00:00
HUM,44.77,2019-02-06 04:27:42.161000+00:00
HUM,31.7,2019-02-06 05:27:42.194000+00:00
HUM,23.03,2019-02-06 06:27:42.197000+00:00
HUM,17.16,2019-02-06 07:27:42.481000+00:00
HUM,16.3,2019-02-06 08:27:42.488000+00:00
HUM,14.46,2019-02-06 09:27:42.514000+00:00
HUM,12.26,2019-02-06 10:27:42.793000+00:00
HUM,17.49,2019-02-06 11:27:42.832000+00:00
HUM,39.75,2019-02-06 12:27:42.816000+00:00
HUM,67.36,2019-02-06 13:27:42.867000+00:00
HUM,64.57,2019-02-06 14:27:45.072000+00:00
HUM,73.46,2019-02-06 15:27:43.144000+00:00
HUM,62.77,2019-02-06 16:27:43.169000+00:00
HUM,60.6,2019-02-06 17:27:43.145000+00:00
HUM,63.16,2019-02-06 18:27:43.436000+00:00
HUM,87.56,2019-02-06 19:27:43.466000+00:00
HUM,100.0,2019-02-06 20:27:43.427000+00:00
HUM,100.0,2019-02-06 21:27:43.450000+00:00
HUM,100.0,2019-02-06 22:27:43.776000+00:00
HUM,100.0,2019-02-06 23:27:43.762000+00:00
HUM,100.0,2019-02-07 00:27:43.757000+00:00
HUM,100.0,2019-02-07 01:27:43.760000+00:00
HUM,86.5,2019-02-07 02:27:44.167000+00:00
HUM,51.09,2019-02-07 03:27:44.171000+00:00
HUM,40.24,2019-02-07 04:27:44.131000+00:00
HUM,32.66,2019-02-07 05:27:44.166000+00:00
HUM,29.44,2019-02-07 06:27:44.438000+00:00
HUM,24.73,2019-02-07 07:27:44.409000+00:00
HUM,23.1,2019-02-07 08:27:44.476000+00:00
HUM,25.55,2019-02-07 09:27:44.735000+00:00
HUM,26.19,2019-02-07 10:27:44.724000+00:00
HUM,30.15,2019-02-07 11:27:44.731000+00:00
HUM,53.45,2019-02-07 12:27:45.042000+00:00
HUM,84.55,2019-02-07 13:27:45.997000+00:00
HUM,97.54,2019-02-07 14:27:45.061000+00:00
HUM,100.0,2019-02-07 15:27:45.066000+00:00
HUM,100.0,2019-02-07 16:27:46.321000+00:00
HUM,100.0,2019-02-07 17:27:45.356000+00:00
HUM,100.0,2019-02-07 18:27:45.349000+00:00
HUM,100.0,2019-02-07 19:27:45.372000+00:00
HUM,100.0,2019-02-07 20:27:45.390000+00:00
HUM,100.0,2019-02-07 21:27:45.695000+00:00
HUM,100.0,2019-02-07 22:27:45.690000+00:00
HUM,100.0,2019-02-07 23:27:45.769000+00:00
HUM,100.0,2019-02-08 00:27:45.682000+00:00
HUM,100.0,2019-02-08 01:27:46.003000+00:00
HUM,100.0,2019-02-08 02:27:46.068000+00:00
HUM,68.62,2019-02-08 03:27:46.023000+00:00
HUM,58.23,2019-02-08 04:27:45.998000+00:00
HUM,99.69,2019-02-08 05:27:46.317000+00:00
HUM,46.29,2019-02-08 06:27:46.409000+00:00
HUM,42.14,2019-02-08 07:27:46.369000+00:00
HUM,100.0,2019-02-08 08:27:46.369000+00:00
HUM,100.0,2019-02-08 09:27:46.677000+00:00
HUM,100.0,2019-02-08 10:27:46.661000+00:00
HUM,100.0,2019-02-08 11:27:46.646000+00:00
HUM,100.0,2019-02-08 12:27:46.629000+00:00
HUM,100.0,2019-02-08 13:27:46.693000+00:00
HUM,100.0,2019-02-08 14:27:47.010000+00:00
HUM,100.0,2019-02-08 15:27:46.955000+00:00
HUM,100.0,2019-02-08 16:27:47.028000+00:00
HUM,100.0,2019-02-08 17:27:46.955000+00:00
HUM,100.0,2019-02-08 18:27:47.295000+00:00
HUM,100.0,2019-02-08 19:27:47.274000+00:00
HUM,100.0,2019-02-08 20:27:47.290000+00:00
HUM,100.0,2019-02-08 21:27:49.521000+00:00
HUM,100.0,2019-02-08 22:27:47.591000+00:00
HUM,100.0,2019-02-08 23:27:47.593000+00:00
HUM,100.0,2019-02-09 00:27:47.588000+00:00
HUM,100.0,2019-02-09 01:27:47.655000+00:00
HUM,100.0,2019-02-09 02:27:47.928000+00:00
HUM,100.0,2019-02-09 03:27:47.944000+00:00
HUM,38.42,2019-02-09 04:27:47.945000+00:00
HUM,29.23,2019-02-09 05:27:48.257000+00:00
HUM,26.8,2019-02-09 06:27:48.299000+00:00
HUM,27.31,2019-02-09 07:27:48.584000+00:00
HUM,23.58,2019-02-09 08:27:48.247000+00:00
HUM,22.45,2019-02-09 09:27:48.565000+00:00
HUM,20.23,2019-02-09 10:27:48.574000+00:00
HUM,19.35,2019-02-09 11:27:48.575000+00:00
HUM,38.55,2019-02-09 12:27:48.588000+00:00
HUM,66.73,2019-02-09 13:27:48.967000+00:00
HUM,93.13,2019-02-09 14:27:48.900000+00:00
HUM,100.0,2019-02-09 15:27:48.968000+00:00
HUM,97.93,2019-02-09 16:27:48.967000+00:00
HUM,100.0,2019-02-09 17:27:49.215000+00:00
HUM,100.0,2019-02-09 18:27:49.246000+00:00
HUM,100.0,2019-02-09 19:27:49.267000+00:00
HUM,100.0,2019-02-09 20:27:49.570000+00:00
HUM,100.0,2019-02-09 21:27:49.567000+00:00
HUM,100.0,2019-02-09 22:27:49.495000+00:00
HUM,100.0,2019-02-09 23:27:49.569000+00:00
HUM,100.0,2019-02-10 00:27:49.849000+00:00
HUM,100.0,2019-02-10 01:27:49.870000+00:00
HUM,91.73,2019-02-10 02:27:50.151000+00:00
HUM,50.25,2019-02-10 03:27:50.161000+00:00
HUM,38.19,2019-02-10 04:27:50.164000+00:00
HUM,27.8,2019-02-10 05:27:50.164000+00:00
HUM,23.54,2019-02-10 06:27:50.568000+00:00
HUM,23.34,2019-02-10 07:27:50.566000+00:00
HUM,21.05,2019-02-10 08:27:50.485000+00:00
HUM,21.18,2019-02-10 09:27:50.552000+00:00
HUM,17.87,2019-02-10 10:27:47.623000+00:00
HUM,19.69,2019-02-10 11:27:50.818000+00:00
HUM,41.58,2019-02-10 12:27:50.823000+00:00
HUM,56.0,2019-02-10 13:27:50.847000+00:00
HUM,73.35,2019-02-10 14:27:51.267000+00:00
HUM,100.0,2019-02-10 15:27:51.128000+00:00
HUM,100.0,2019-02-10 16:27:51.146000+00:00
HUM,100.0,2019-02-10 17:27:51.468000+00:00
HUM,100.0,2019-02-10 18:27:51.444000+00:00
HUM,100.0,2019-02-10 19:27:51.465000+00:00
HUM,100.0,2019-02-10 20:27:51.425000+00:00
HUM,100.0,2019-02-10 21:27:51.761000+00:00
HUM,100.0,2019-02-10 22:27:51.765000+00:00
HUM,100.0,2019-02-10 23:27:51.760000+00:00
HUM,100.0,2019-02-11 00:27:52.073000+00:00
HUM,100.0,2019-02-11 01:27:52.166000+00:00
HUM,100.0,2019-02-11 02:27:52.168000+00:00
HUM,51.6,2019-02-11 03:27:52.417000+00:00
HUM,34.17,2019-02-11 04:27:52.468000+00:00
HUM,24.24,2019-02-11 05:27:52.469000+00:00
HUM,18.64,2019-02-11 06:27:52.468000+00:00
HUM,17.66,2019-02-11 07:27:52.737000+00:00
HUM,17.67,2019-02-11 08:27:52.729000+00:00
HUM,16.67,2019-02-11 09:27:52.745000+00:00
HUM,14.65,2019-02-11 10:27:53.060000+00:00
HUM,14.76,2019-02-11 11:27:53.076000+00:00
HUM,36.87,2019-02-11 12:27:53.030000+00:00
HUM,56.51,2019-02-11 13:27:53.073000+00:00
HUM,79.15,2019-02-11 14:27:53.095000+00:00
HUM,100.0,2019-02-11 15:27:53.866000+00:00
